id,Analytical thinking,Systemic thinking,Adaptability,Focus,period_1,period_2,period_3,period_4,decision_id10,decision_id74,decision_id75,decision_id76,decision_id77,decision_id78,decision_id79,decision_id80,decision_id81,decision_id82,decision_id83,decision_id84,decision_id86,decision_id87,decision_id88,decision_id89,decision_id90,decision_id92,decision_id93,decision_id94,decision_id99,decision_id100,decision_id101,decision_id125,decision_id126,decision_id127,decision_id128,decision_id129,decision_id132,decision_id133,decision_id135,decision_id148,decision_id151,decision_id156,decision_id191,decision_id195,decision_id246,decision_id265,decision_id276,decision_id277,decision_id300,decision_id301,decision_id323,decision_id11,decision_id25,decision_id26,decision_id28,decision_id109,decision_id136,decision_id137,decision_id139,decision_id145,decision_id146,decision_id150,decision_id152,decision_id153,decision_id154,decision_id172,decision_id175,decision_id185,decision_id186,decision_id187,decision_id193,decision_id194,decision_id284,decision_id286,decision_id287,decision_id288,decision_id289,decision_id290,decision_id292,decision_id293,decision_id296,decision_id313,decision_id314,decision_id316,decision_id317,decision_id321,decision_id325,decision_id326,decision_id329,decision_id330,decision_id331,decision_id332,decision_id333,decision_id12,decision_id13,decision_id14,decision_id15,decision_id27,decision_id63,decision_id106,decision_id107,decision_id108,decision_id110,decision_id111,decision_id112,decision_id114,decision_id115,decision_id118,decision_id119,decision_id120,decision_id121,decision_id122,decision_id123,decision_id124,decision_id130,decision_id131,decision_id134,decision_id138,decision_id140,decision_id141,decision_id142,decision_id143,decision_id144,decision_id147,decision_id155,decision_id159,decision_id160,decision_id161,decision_id165,decision_id167,decision_id168,decision_id170,decision_id171,decision_id173,decision_id177,decision_id178,decision_id179,decision_id180,decision_id181,decision_id182,decision_id183,decision_id184,decision_id201,decision_id203,decision_id207,decision_id209,decision_id210,decision_id211,decision_id213,decision_id214,decision_id219,decision_id220,decision_id244,decision_id245,decision_id247,decision_id248,decision_id249,decision_id250,decision_id251,decision_id252,decision_id253,decision_id254,decision_id255,decision_id278,decision_id298,decision_id302,decision_id307,decision_id308,decision_id310,decision_id311,decision_id312,decision_id315,decision_id318,decision_id319,decision_id327,decision_id328,decision_id339,decision_id340,decision_id46,decision_id47,decision_id49,decision_id51,decision_id52,decision_id55,decision_id56,decision_id58,decision_id59,decision_id60,decision_id61,decision_id62,decision_id66,decision_id67,decision_id68,decision_id69,decision_id71,decision_id72,decision_id73,decision_id85,decision_id102,decision_id166,decision_id188,decision_id189,decision_id190,decision_id192,decision_id202,decision_id204,decision_id205,decision_id267,decision_id270,decision_id274,decision_id275,decision_id291,decision_id320,decision_id322,decision_id324,decision_id334,decision_id336,decision_id1,decision_id6,decision_id17,decision_id21,decision_id42,decision_id44,decision_id48,decision_id50,decision_id91,decision_id96,decision_id103,decision_id104,decision_id174,decision_id176,decision_id199,decision_id200,decision_id206,decision_id229,decision_id239,decision_id272,decision_id273,decision_id285,decision_id294,decision_id295,decision_id304,decision_id335,decision_id338,decision_id53,decision_id54,decision_id105,decision_id113,decision_id266,decision_id268,decision_id269,decision_id4,decision_id29,decision_id34,decision_id149,decision_id116,decision_id197,decision_id303,decision_id309,decision_id97,decision_id306,decision_id18,decision_id65,decision_id30,decision_id31,decision_id32,decision_id35,decision_id36,decision_id95,decision_id216,decision_id232,decision_id271,decision_id98,decision_id228,decision_id235,decision_id70,decision_id57,decision_id337,decision_id196,decision_id117,decision_id64,decision_id33,decision_id3,decision_id212,decision_id230,decision_id7,decision_id8,decision_id9,decision_id16,decision_id341,decision_id342,decision_id297,decision_id256,decision_id259,decision_id231,decision_id233,decision_id5
10117,4.0,4.0,4.0,4.0,12.953874538745387,18.078014184397162,27.0,17.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10674,5.0,5.0,5.0,4.0,6.0,11.0,38.0,33.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,,,1.0,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,1.0,1.0,,3.0,2.0,,,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10161,4.0,4.0,5.0,4.0,10.0,9.0,20.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,,,,,5.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10594,4.0,5.0,5.0,4.0,12.953874538745387,2.0,14.0,2.0,,,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10809,4.0,3.0,4.0,4.0,1.0,11.0,27.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,3.0,2.0,4.0,2.0,,2.0,6.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,5.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10157,5.0,5.0,5.0,4.0,11.0,14.0,18.0,41.0,1.0,2.0,2.0,2.0,,2.0,1.0,2.0,1.0,3.0,3.0,,1.0,1.0,1.0,,4.0,2.0,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,3.0,1.0,1.0,2.0,2.0,2.0,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10688,4.0,5.0,5.0,4.0,12.953874538745387,9.0,19.0,4.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
10705,3.0,3.0,3.0,3.0,12.953874538745387,18.078014184397162,23.634768740031898,11.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10619,5.0,4.0,5.0,5.0,7.0,36.0,36.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,1.0,1.0,,1.0,,,,,1.0,,,,1.0,,2.0,,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,
10738,5.0,4.0,5.0,4.0,1.0,18.078014184397162,23.634768740031898,17.73594548551959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10201,4.0,4.0,5.0,4.0,36.0,63.0,40.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,4.0,6.0,1.0,1.0,4.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,4.0,4.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10145,5.0,4.0,5.0,4.0,14.0,11.0,27.0,31.0,,2.0,1.0,1.0,,,,,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,2.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,2.0,2.0,2.0,2.0,2.0,,2.0,1.0,1.0,,2.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,
10017,4.0,4.0,4.0,4.0,2.0,28.0,19.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10085,4.0,4.0,5.0,5.0,1.0,22.0,16.0,32.0,,,1.0,3.0,3.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,4.0,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10267,6.0,5.0,5.0,5.0,12.953874538745387,15.0,33.0,25.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10447,4.0,4.0,5.0,5.0,15.0,75.0,47.0,12.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,2.0,,1.0,1.0,2.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,2.0,2.0,,,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,3.0,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,5.0,3.0,2.0,1.0,1.0,1.0,,,1.0,,,2.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,,2.0,2.0,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,
10903,4.0,3.0,4.0,4.0,5.0,18.078014184397162,6.0,17.73594548551959,,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10632,4.0,4.0,4.0,5.0,12.0,20.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10797,4.0,4.0,4.0,4.0,2.0,11.0,19.0,7.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10152,4.0,4.0,4.0,4.0,12.953874538745387,2.0,4.0,17.73594548551959,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10536,5.0,4.0,4.0,4.0,1.0,8.0,12.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10883,5.0,4.0,5.0,4.0,12.953874538745387,10.0,23.634768740031898,17.73594548551959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10732,5.0,4.0,4.0,4.0,12.953874538745387,16.0,26.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,2.0,2.0,,2.0,,2.0,,,2.0,,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10609,4.0,4.0,4.0,4.0,13.0,43.0,25.0,13.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,1.0,2.0,,,,,,1.0,1.0,,,,2.0,,,,,,,,2.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,4.0,1.0,,,,,1.0,,,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,
10320,5.0,5.0,5.0,5.0,1.0,11.0,19.0,16.0,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
10232,5.0,4.0,4.0,4.0,16.0,29.0,38.0,9.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,1.0,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
10317,4.0,4.0,4.0,4.0,1.0,1.0,1.0,17.73594548551959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
